Genome	Num bases covered	Frac bases covered	Frac bases covered over unambig	Average coverage/depth	Average coverage/depth over unambig
influenza, genome 759 (rc)	13195	1.0	1.0	2.50094732853	2.50094732853
influenza, genome 760	13322	1.0	1.0	2.00420357304	2.00420357304
influenza, genome 760 (rc)	13322	1.0	1.0	2.00420357304	2.00420357304
influenza, genome 761	13124	1.0	1.00007620209	1.63822005486	1.63834489065
influenza, genome 761 (rc)	13124	1.0	1.00007620209	1.63822005486	1.63834489065
influenza, genome 762	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 762 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 763	13364	1.0	1.0	1.83328344807	1.83328344807
influenza, genome 763 (rc)	13364	1.0	1.0	1.83328344807	1.83328344807
influenza, genome 764	13386	1.0	1.0	2.08426714478	2.08426714478
influenza, genome 764 (rc)	13386	1.0	1.0	2.08426714478	2.08426714478
influenza, genome 765	13112	1.0	1.0	2.32611348383	2.32611348383
influenza, genome 765 (rc)	13112	1.0	1.0	2.32611348383	2.32611348383
influenza, genome 766	13103	1.0	1.0	2.47271617187	2.47271617187
influenza, genome 766 (rc)	13103	1.0	1.0	2.47271617187	2.47271617187
influenza, genome 767	13168	1.0	1.0	2.24787363305	2.24787363305
influenza, genome 767 (rc)	13168	1.0	1.0	2.24787363305	2.24787363305
influenza, genome 768	13510	1.0	1.0	3.24204293116	3.24204293116
influenza, genome 768 (rc)	13510	1.0	1.0	3.24204293116	3.24204293116
influenza, genome 769	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 769 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 770	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 770 (rc)	13353	1.0	1.0	2.02950647795	2.02950647795
influenza, genome 771	13132	1.0	1.0	2.42918062747	2.42918062747
influenza, genome 771 (rc)	13132	1.0	1.0	2.42918062747	2.42918062747
influenza, genome 772	13355	1.0	1.0	1.99925121677	1.99925121677
influenza, genome 772 (rc)	13355	1.0	1.0	1.99925121677	1.99925121677
influenza, genome 773	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 773 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 774	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 774 (rc)	13353	1.0	1.0	2.03699543174	2.03699543174
influenza, genome 775	13353	1.0	1.0	1.99955066277	1.99955066277
influenza, genome 775 (rc)	13353	1.0	1.0	1.99955066277	1.99955066277
influenza, genome 776	4093	1.0	1.0	1.73466894698	1.73466894698
influenza, genome 776 (rc)	4093	1.0	1.0	1.73466894698	1.73466894698
influenza, genome 777	13337	1.0	1.0	1.71702781735	1.71702781735
influenza, genome 777 (rc)	13337	1.0	1.0	1.71702781735	1.71702781735
influenza, genome 778	13282	1.0	1.0	2.3490438187	2.3490438187
influenza, genome 778 (rc)	13282	1.0	1.0	2.3490438187	2.3490438187
influenza, genome 779	13103	1.0	1.0	2.38113409143	2.38113409143
influenza, genome 779 (rc)	13103	1.0	1.0	2.38113409143	2.38113409143
influenza, genome 780	13103	1.0	1.0	2.44982065176	2.44982065176
influenza, genome 780 (rc)	13103	1.0	1.0	2.44982065176	2.44982065176
influenza, genome 781	13344	1.0	1.0	1.96342925659	1.96342925659
influenza, genome 781 (rc)	13344	1.0	1.0	1.96342925659	1.96342925659
influenza, genome 782	13320	1.0	1.0	1.92942942943	1.92942942943
influenza, genome 782 (rc)	13320	1.0	1.0	1.92942942943	1.92942942943
influenza, genome 783	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 783 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 784	13291	1.0	1.0	1.92611541645	1.92611541645
influenza, genome 784 (rc)	13291	1.0	1.0	1.92611541645	1.92611541645
influenza, genome 785	13489	1.0	1.0	3.07658091778	3.07658091778
influenza, genome 785 (rc)	13489	1.0	1.0	3.07658091778	3.07658091778
influenza, genome 786	13433	1.0	1.0	2.47896970148	2.47896970148
influenza, genome 786 (rc)	13433	1.0	1.0	2.47896970148	2.47896970148
influenza, genome 787	13510	1.0	1.0	3.24204293116	3.24204293116
influenza, genome 787 (rc)	13510	1.0	1.0	3.24204293116	3.24204293116
influenza, genome 788	13071	1.0	1.0	2.3487108867	2.3487108867
influenza, genome 788 (rc)	13071	1.0	1.0	2.3487108867	2.3487108867
influenza, genome 789	13138	1.0	1.00007612088	1.65169736642	1.65182309507
influenza, genome 789 (rc)	13138	1.0	1.00007612088	1.65169736642	1.65182309507
influenza, genome 790	13134	1.0	1.0	2.47449368052	2.47449368052
influenza, genome 790 (rc)	13134	1.0	1.0	2.47449368052	2.47449368052
influenza, genome 791	13377	1.0	1.0	2.03334080885	2.03334080885
influenza, genome 791 (rc)	13377	1.0	1.0	2.03334080885	2.03334080885
influenza, genome 792	13471	1.0	1.0	2.81345111721	2.81345111721
influenza, genome 792 (rc)	13471	1.0	1.0	2.81345111721	2.81345111721
influenza, genome 793	13339	1.0	1.0	1.95666841592	1.95666841592
influenza, genome 793 (rc)	13339	1.0	1.0	1.95666841592	1.95666841592
influenza, genome 794	13352	1.0	1.0	1.99221090473	1.99221090473
influenza, genome 794 (rc)	13352	1.0	1.0	1.99221090473	1.99221090473
influenza, genome 795	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 795 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 796	13067	1.0	1.0	1.3698630137	1.3698630137
influenza, genome 796 (rc)	13067	1.0	1.0	1.3698630137	1.3698630137
influenza, genome 797	13462	1.0	1.0	3.2164611499	3.2164611499
influenza, genome 797 (rc)	13462	1.0	1.0	3.2164611499	3.2164611499
influenza, genome 798	13151	1.0	1.00015210282	1.99224393582	1.99254696175
influenza, genome 798 (rc)	13151	1.0	1.00015210282	1.99224393582	1.99254696175
influenza, genome 799	13417	1.0	1.0	2.56391145562	2.56391145562
influenza, genome 799 (rc)	13417	1.0	1.0	2.56391145562	2.56391145562
influenza, genome 800	13418	1.0	1.0	2.31032940826	2.31032940826
influenza, genome 800 (rc)	13418	1.0	1.0	2.31032940826	2.31032940826
influenza, genome 801	13417	1.0	1.0	2.45956622196	2.45956622196
influenza, genome 801 (rc)	13417	1.0	1.0	2.45956622196	2.45956622196
influenza, genome 802	13324	1.0	1.0	1.98138697088	1.98138697088
influenza, genome 802 (rc)	13324	1.0	1.0	1.98138697088	1.98138697088
influenza, genome 803	13071	1.0	1.0	2.41756560324	2.41756560324
influenza, genome 803 (rc)	13071	1.0	1.0	2.41756560324	2.41756560324
influenza, genome 804	13103	1.0	1.0	2.33534305121	2.33534305121
influenza, genome 804 (rc)	13103	1.0	1.0	2.33534305121	2.33534305121
influenza, genome 805	13417	1.0	1.0	2.48937914586	2.48937914586
influenza, genome 805 (rc)	13417	1.0	1.0	2.48937914586	2.48937914586
influenza, genome 806	13116	1.0	1.0	2.31777981092	2.31777981092
influenza, genome 806 (rc)	13116	1.0	1.0	2.31777981092	2.31777981092
influenza, genome 807	13103	1.0	1.0	2.46508433183	2.46508433183
influenza, genome 807 (rc)	13103	1.0	1.0	2.46508433183	2.46508433183
influenza, genome 808	13385	1.0	1.0	2.08442286141	2.08442286141
influenza, genome 808 (rc)	13385	1.0	1.0	2.08442286141	2.08442286141
influenza, genome 809	13351	1.0	1.0	2.01483034979	2.01483034979
influenza, genome 809 (rc)	13351	1.0	1.0	2.01483034979	2.01483034979
influenza, genome 810	13439	1.0	1.0	2.73829898058	2.73829898058
influenza, genome 810 (rc)	13439	1.0	1.0	2.73829898058	2.73829898058
influenza, genome 811	13133	1.0	1.0	2.64981344704	2.64981344704
influenza, genome 811 (rc)	13133	1.0	1.0	2.64981344704	2.64981344704
influenza, genome 812	14033	1.0	1.0	1.43233806029	1.43233806029
influenza, genome 812 (rc)	14033	1.0	1.0	1.43233806029	1.43233806029
influenza, genome 813	13319	1.0	1.0	1.95960657707	1.95960657707
influenza, genome 813 (rc)	13319	1.0	1.0	1.95960657707	1.95960657707
influenza, genome 814	13313	1.0	1.0	1.66003154811	1.66003154811
influenza, genome 814 (rc)	13313	1.0	1.0	1.66003154811	1.66003154811
influenza, genome 815	13143	1.0	1.0	1.31629004033	1.31629004033
influenza, genome 815 (rc)	13143	1.0	1.0	1.31629004033	1.31629004033
influenza, genome 816	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 816 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 817	13345	1.0	1.0	2.61521168977	2.61521168977
influenza, genome 817 (rc)	13345	1.0	1.0	2.61521168977	2.61521168977
influenza, genome 818	13417	1.0	1.0	2.57881791757	2.57881791757
influenza, genome 818 (rc)	13417	1.0	1.0	2.57881791757	2.57881791757
influenza, genome 819	14281	1.0	1.0	1.54050836776	1.54050836776
influenza, genome 819 (rc)	14281	1.0	1.0	1.54050836776	1.54050836776
influenza, genome 820	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 820 (rc)	13365	1.0	1.0	2.54395809951	2.54395809951
influenza, genome 821	13391	1.0	1.0	2.47180942424	2.47180942424
influenza, genome 821 (rc)	13391	1.0	1.0	2.47180942424	2.47180942424
influenza, genome 822	13354	1.0	1.0	2.03684289352	2.03684289352
influenza, genome 822 (rc)	13354	1.0	1.0	2.03684289352	2.03684289352
influenza, genome 823	13112	1.0	1.0	2.42525930445	2.42525930445
influenza, genome 823 (rc)	13112	1.0	1.0	2.42525930445	2.42525930445
influenza, genome 824	13510	1.0	1.0	2.84233900814	2.84233900814
influenza, genome 824 (rc)	13510	1.0	1.0	2.84233900814	2.84233900814
influenza, genome 825	13349	1.0	1.0	2.02262341748	2.02262341748
influenza, genome 825 (rc)	13349	1.0	1.0	2.02262341748	2.02262341748
influenza, genome 826	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 826 (rc)	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 827	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 827 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 828	13489	1.0	1.0	3.07658091778	3.07658091778
influenza, genome 828 (rc)	13489	1.0	1.0	3.07658091778	3.07658091778
influenza, genome 829	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 829 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 830	13116	1.0	1.0	2.33302836231	2.33302836231
influenza, genome 830 (rc)	13116	1.0	1.0	2.33302836231	2.33302836231
influenza, genome 831	13359	1.0	1.0	2.01362377423	2.01362377423
influenza, genome 831 (rc)	13359	1.0	1.0	2.01362377423	2.01362377423
influenza, genome 832	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 832 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 833	13372	1.0	1.0	1.97427460365	1.97427460365
influenza, genome 833 (rc)	13372	1.0	1.0	1.97427460365	1.97427460365
influenza, genome 834	13135	1.0	1.0	2.48191853826	2.48191853826
influenza, genome 834 (rc)	13135	1.0	1.0	2.48191853826	2.48191853826
influenza, genome 835	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 835 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 836	13124	1.0	1.00015241579	1.65345931119	1.65371132449
influenza, genome 836 (rc)	13124	1.0	1.00015241579	1.65345931119	1.65371132449
influenza, genome 837	13319	1.0	1.0	1.97462271942	1.97462271942
influenza, genome 837 (rc)	13319	1.0	1.0	1.97462271942	1.97462271942
influenza, genome 838	13393	1.0	1.0	2.07571119241	2.07571119241
influenza, genome 838 (rc)	13393	1.0	1.0	2.07571119241	2.07571119241
influenza, genome 839	13103	1.0	1.0	2.41166145158	2.41166145158
influenza, genome 839 (rc)	13103	1.0	1.0	2.41166145158	2.41166145158
influenza, genome 840	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 840 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 841	14183	1.0	1.0	1.47359514912	1.47359514912
influenza, genome 841 (rc)	14183	1.0	1.0	1.47359514912	1.47359514912
influenza, genome 842	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 842 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 843	13386	1.0	1.0	2.09173763634	2.09173763634
influenza, genome 843 (rc)	13386	1.0	1.0	2.09173763634	2.09173763634
influenza, genome 844	13197	1.0	1.0	2.84913237857	2.84913237857
influenza, genome 844 (rc)	13197	1.0	1.0	2.84913237857	2.84913237857
influenza, genome 845	13394	1.0	1.0	2.1203523966	2.1203523966
influenza, genome 845 (rc)	13394	1.0	1.0	2.1203523966	2.1203523966
influenza, genome 846	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 846 (rc)	13418	1.0	1.0	2.32523475928	2.32523475928
influenza, genome 847	13391	1.0	1.0	2.07602120827	2.07602120827
influenza, genome 847 (rc)	13391	1.0	1.0	2.07602120827	2.07602120827
influenza, genome 848	13353	1.0	1.0	1.96210589381	1.96210589381
influenza, genome 848 (rc)	13353	1.0	1.0	1.96210589381	1.96210589381
influenza, genome 849	13435	1.0	1.0	2.60513583923	2.60513583923
influenza, genome 849 (rc)	13435	1.0	1.0	2.60513583923	2.60513583923
influenza, genome 850	13130	1.0	1.0	2.46001523229	2.46001523229
influenza, genome 850 (rc)	13130	1.0	1.0	2.46001523229	2.46001523229
influenza, genome 851	14123	1.0	1.0	1.47985555477	1.47985555477
influenza, genome 851 (rc)	14123	1.0	1.0	1.47985555477	1.47985555477
influenza, genome 852	13324	1.0	1.0	1.94386070249	1.94386070249
influenza, genome 852 (rc)	13324	1.0	1.0	1.94386070249	1.94386070249
influenza, genome 853	13349	1.0	1.0	2.01513221964	2.01513221964
influenza, genome 853 (rc)	13349	1.0	1.0	2.01513221964	2.01513221964
influenza, genome 854	13486	1.0	1.0	2.77324632953	2.77324632953
influenza, genome 854 (rc)	13486	1.0	1.0	2.77324632953	2.77324632953
influenza, genome 855	13359	1.0	1.0	2.04356613519	2.04356613519
influenza, genome 855 (rc)	13359	1.0	1.0	2.04356613519	2.04356613519
influenza, genome 856	13324	1.0	1.0	1.9738817172	1.9738817172
influenza, genome 856 (rc)	13324	1.0	1.0	1.9738817172	1.9738817172
influenza, genome 857	13354	1.0	1.0	2.01437771454	2.01437771454
influenza, genome 857 (rc)	13354	1.0	1.0	2.01437771454	2.01437771454
influenza, genome 858	13103	1.0	1.0	2.44218881172	2.44218881172
influenza, genome 858 (rc)	13103	1.0	1.0	2.44218881172	2.44218881172
influenza, genome 859	13510	1.0	1.0	3.21243523316	3.21243523316
influenza, genome 859 (rc)	13510	1.0	1.0	3.21243523316	3.21243523316
influenza, genome 860	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 860 (rc)	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 861	13071	1.0	1.0	2.35636141076	2.35636141076
influenza, genome 861 (rc)	13071	1.0	1.0	2.35636141076	2.35636141076
influenza, genome 862	13391	1.0	1.0	2.1208274214	2.1208274214
influenza, genome 862 (rc)	13391	1.0	1.0	2.1208274214	2.1208274214
influenza, genome 863	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 863 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 864	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 864 (rc)	13417	1.0	1.0	2.54900499366	2.54900499366
influenza, genome 865	13071	1.0	1.0	2.40226455512	2.40226455512
influenza, genome 865 (rc)	13071	1.0	1.0	2.40226455512	2.40226455512
influenza, genome 866	13378	1.0	1.0	2.39946180296	2.39946180296
influenza, genome 866 (rc)	13378	1.0	1.0	2.39946180296	2.39946180296
influenza, genome 867	13395	1.0	1.0	2.44867487869	2.44867487869
influenza, genome 867 (rc)	13395	1.0	1.0	2.44867487869	2.44867487869
influenza, genome 868	13417	1.0	1.0	2.55645822464	2.55645822464
influenza, genome 868 (rc)	13417	1.0	1.0	2.55645822464	2.55645822464
influenza, genome 869	13356	1.0	1.0	2.61305780174	2.61305780174
influenza, genome 869 (rc)	13356	1.0	1.0	2.61305780174	2.61305780174
influenza, genome 870	13418	1.0	1.0	2.31032940826	2.31032940826
influenza, genome 870 (rc)	13418	1.0	1.0	2.31032940826	2.31032940826
influenza, genome 871	13489	1.0	1.0	3.08399436578	3.08399436578
influenza, genome 871 (rc)	13489	1.0	1.0	3.08399436578	3.08399436578
influenza, genome 872	13436	1.0	1.0	2.53051503424	2.53051503424
influenza, genome 872 (rc)	13436	1.0	1.0	2.53051503424	2.53051503424
influenza, genome 873	13133	1.0	1.0	2.11680499505	2.11680499505
influenza, genome 873 (rc)	13133	1.0	1.0	2.11680499505	2.11680499505
influenza, genome 874	13585	1.0	1.0	2.22304011778	2.22304011778
influenza, genome 874 (rc)	13585	1.0	1.0	2.22304011778	2.22304011778
influenza, genome 875	13348	1.0	1.0	2.00029967036	2.00029967036
influenza, genome 875 (rc)	13348	1.0	1.0	2.00029967036	2.00029967036
influenza, genome 876	13278	1.0	1.0	1.94306371441	1.94306371441
influenza, genome 876 (rc)	13278	1.0	1.0	1.94306371441	1.94306371441
influenza, genome 877	13395	1.0	1.0	2.66517357223	2.66517357223
influenza, genome 877 (rc)	13395	1.0	1.0	2.66517357223	2.66517357223
influenza, genome 878	13195	1.0	1.00015159554	2.69799166351	2.69840066702
influenza, genome 878 (rc)	13195	1.0	1.00015159554	2.69799166351	2.69840066702
influenza, genome 879	13324	1.0	1.0	1.9738817172	1.9738817172
influenza, genome 879 (rc)	13324	1.0	1.0	1.9738817172	1.9738817172
influenza, genome 880	13489	1.0	1.0	3.29898435762	3.29898435762
influenza, genome 880 (rc)	13489	1.0	1.0	3.29898435762	3.29898435762
influenza, genome 881	13418	1.0	1.0	2.31778208377	2.31778208377
influenza, genome 881 (rc)	13418	1.0	1.0	2.31778208377	2.31778208377
influenza, genome 882	13348	1.0	1.0	2.01528318849	2.01528318849
influenza, genome 882 (rc)	13348	1.0	1.0	2.01528318849	2.01528318849
influenza, genome 883	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 883 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 884	13197	1.0	1.0	2.52330075017	2.52330075017
influenza, genome 884 (rc)	13197	1.0	1.0	2.52330075017	2.52330075017
influenza, genome 885	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 885 (rc)	13388	1.0	1.0	2.53958769047	2.53958769047
influenza, genome 886	13071	1.0	1.0	2.39461403106	2.39461403106
influenza, genome 886 (rc)	13071	1.0	1.0	2.39461403106	2.39461403106
influenza, genome 887	13324	1.0	1.0	1.98138697088	1.98138697088
influenza, genome 887 (rc)	13324	1.0	1.0	1.98138697088	1.98138697088
influenza, genome 888	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 888 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 889	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 889 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 890	13349	1.0	1.0	1.99265862611	1.99265862611
influenza, genome 890 (rc)	13349	1.0	1.0	1.99265862611	1.99265862611
influenza, genome 891	13444	1.0	1.0	2.75959535852	2.75959535852
influenza, genome 891 (rc)	13444	1.0	1.0	2.75959535852	2.75959535852
influenza, genome 892	13435	1.0	1.0	2.55303312244	2.55303312244
influenza, genome 892 (rc)	13435	1.0	1.0	2.55303312244	2.55303312244
influenza, genome 893	13433	1.0	1.0	2.57574629643	2.57574629643
influenza, genome 893 (rc)	13433	1.0	1.0	2.57574629643	2.57574629643
influenza, genome 894	13133	1.0	1.0	2.68027107287	2.68027107287
influenza, genome 894 (rc)	13133	1.0	1.0	2.68027107287	2.68027107287
influenza, genome 895	13407	1.0	1.0	1.80502722458	1.80502722458
influenza, genome 895 (rc)	13407	1.0	1.0	1.80502722458	1.80502722458
influenza, genome 896	13392	1.0	1.0	2.0908004779	2.0908004779
influenza, genome 896 (rc)	13392	1.0	1.0	2.0908004779	2.0908004779
influenza, genome 897	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 897 (rc)	13348	1.0	1.0	1.97782439317	1.97782439317
influenza, genome 898	13410	1.0	1.0	2.34153616704	2.34153616704
influenza, genome 898 (rc)	13410	1.0	1.0	2.34153616704	2.34153616704
influenza, genome 899	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 899 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 900	13390	1.0	1.0	2.03136669156	2.03136669156
influenza, genome 900 (rc)	13390	1.0	1.0	2.03136669156	2.03136669156
influenza, genome 901	13417	1.0	1.0	2.50428560781	2.50428560781
influenza, genome 901 (rc)	13417	1.0	1.0	2.50428560781	2.50428560781
influenza, genome 902	13284	1.0	1.0	1.6711833785	1.6711833785
influenza, genome 902 (rc)	13284	1.0	1.0	1.6711833785	1.6711833785
influenza, genome 903	13095	1.0	1.0	2.41313478427	2.41313478427
influenza, genome 903 (rc)	13095	1.0	1.0	2.41313478427	2.41313478427
influenza, genome 904	13116	1.0	1.0	2.31777981092	2.31777981092
influenza, genome 904 (rc)	13116	1.0	1.0	2.31777981092	2.31777981092
influenza, genome 905	13566	1.0	1.0	3.1033466018	3.1033466018
influenza, genome 905 (rc)	13566	1.0	1.0	3.1033466018	3.1033466018
influenza, genome 906	13298	1.0	1.0	1.97022108588	1.97022108588
influenza, genome 906 (rc)	13298	1.0	1.0	1.97022108588	1.97022108588
influenza, genome 907	13348	1.0	1.0	2.03775846569	2.03775846569
influenza, genome 907 (rc)	13348	1.0	1.0	2.03775846569	2.03775846569
influenza, genome 908	13510	1.0	1.0	2.82753515914	2.82753515914
influenza, genome 908 (rc)	13510	1.0	1.0	2.82753515914	2.82753515914
influenza, genome 909	13417	1.0	1.0	2.49683237684	2.49683237684
influenza, genome 909 (rc)	13417	1.0	1.0	2.49683237684	2.49683237684
influenza, genome 910	13417	1.0	1.0	2.54155176269	2.54155176269
influenza, genome 910 (rc)	13417	1.0	1.0	2.54155176269	2.54155176269
influenza, genome 911	13210	1.0	1.0	2.67221801665	2.67221801665
influenza, genome 911 (rc)	13210	1.0	1.0	2.67221801665	2.67221801665
influenza, genome 912	13370	1.0	1.0	2.12415856395	2.12415856395
influenza, genome 912 (rc)	13370	1.0	1.0	2.12415856395	2.12415856395
influenza, genome 913	13641	1.0	1.0	3.18891576864	3.18891576864
influenza, genome 913 (rc)	13641	1.0	1.0	3.18891576864	3.18891576864
influenza, genome 914	14273	1.0	1.0	1.54837805647	1.54837805647
influenza, genome 914 (rc)	14273	1.0	1.0	1.54837805647	1.54837805647
influenza, genome 915	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 915 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 916	13433	1.0	1.0	2.55341323606	2.55341323606
influenza, genome 916 (rc)	13433	1.0	1.0	2.55341323606	2.55341323606
influenza, genome 917	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 917 (rc)	13510	1.0	1.0	2.81273131014	2.81273131014
influenza, genome 918	13133	1.0	1.0	1.50003807203	1.50003807203
influenza, genome 918 (rc)	13133	1.0	1.0	1.50003807203	1.50003807203
influenza, genome 919	13103	1.0	1.0	2.46508433183	2.46508433183
influenza, genome 919 (rc)	13103	1.0	1.0	2.46508433183	2.46508433183
influenza, genome 920	13139	1.0	1.0	1.68201537408	1.68201537408
influenza, genome 920 (rc)	13139	1.0	1.0	1.68201537408	1.68201537408
influenza, genome 921	13391	1.0	1.0	2.46434172205	2.46434172205
influenza, genome 921 (rc)	13391	1.0	1.0	2.46434172205	2.46434172205
influenza, genome 922	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 922 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 923	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 923 (rc)	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 924	13282	1.0	1.0	2.43939165788	2.43939165788
influenza, genome 924 (rc)	13282	1.0	1.0	2.43939165788	2.43939165788
influenza, genome 925	13417	1.0	1.0	2.42975329805	2.42975329805
influenza, genome 925 (rc)	13417	1.0	1.0	2.42975329805	2.42975329805
influenza, genome 926	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 926 (rc)	13353	1.0	1.0	2.02201752415	2.02201752415
influenza, genome 927	13354	1.0	1.0	2.04433128651	2.04433128651
influenza, genome 927 (rc)	13354	1.0	1.0	2.04433128651	2.04433128651
influenza, genome 928	13566	1.0	1.0	3.1254607106	3.1254607106
influenza, genome 928 (rc)	13566	1.0	1.0	3.1254607106	3.1254607106
influenza, genome 929	13197	1.0	1.0	2.89459725695	2.89459725695
influenza, genome 929 (rc)	13197	1.0	1.0	2.89459725695	2.89459725695
influenza, genome 930	13356	1.0	1.0	2.02905061396	2.02905061396
influenza, genome 930 (rc)	13356	1.0	1.0	2.02905061396	2.02905061396
influenza, genome 931	4095	1.0	1.0	1.8315018315	1.8315018315
influenza, genome 931 (rc)	4095	1.0	1.0	1.8315018315	1.8315018315
influenza, genome 932	13566	1.0	1.0	2.97803331859	2.97803331859
influenza, genome 932 (rc)	13566	1.0	1.0	2.97803331859	2.97803331859
influenza, genome 933	13339	1.0	1.0	1.96416522978	1.96416522978
influenza, genome 933 (rc)	13339	1.0	1.0	1.96416522978	1.96416522978
influenza, genome 934	13133	1.0	1.0	2.17772024671	2.17772024671
influenza, genome 934 (rc)	13133	1.0	1.0	2.17772024671	2.17772024671
influenza, genome 935	13279	1.0	1.0	2.35710520371	2.35710520371
influenza, genome 935 (rc)	13279	1.0	1.0	2.35710520371	2.35710520371
influenza, genome 936	13348	1.0	1.0	2.02277494756	2.02277494756
influenza, genome 936 (rc)	13348	1.0	1.0	2.02277494756	2.02277494756
influenza, genome 937	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 937 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 938	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 938 (rc)	13353	1.0	1.0	2.00703961657	2.00703961657
influenza, genome 939	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 939 (rc)	13353	1.0	1.0	2.01452857036	2.01452857036
influenza, genome 940	13392	1.0	1.0	2.28494623656	2.28494623656
influenza, genome 940 (rc)	13392	1.0	1.0	2.28494623656	2.28494623656
influenza, genome 941	13138	1.0	1.0	1.62886284062	1.62886284062
influenza, genome 941 (rc)	13138	1.0	1.0	1.62886284062	1.62886284062
influenza, genome 942	13324	1.0	1.0	1.93635544881	1.93635544881
influenza, genome 942 (rc)	13324	1.0	1.0	1.93635544881	1.93635544881
influenza, genome 943	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 943 (rc)	13353	1.0	1.0	1.99206170898	1.99206170898
influenza, genome 944	13417	1.0	1.0	2.42975329805	2.42975329805
influenza, genome 944 (rc)	13417	1.0	1.0	2.42975329805	2.42975329805
influenza, genome 945	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 945 (rc)	13417	1.0	1.0	2.52664530074	2.52664530074
influenza, genome 946	13346	1.0	1.0	2.51011539038	2.51011539038
influenza, genome 946 (rc)	13346	1.0	1.0	2.51011539038	2.51011539038
influenza, genome 947	13116	1.0	1.0	2.32540408661	2.32540408661
influenza, genome 947 (rc)	13116	1.0	1.0	2.32540408661	2.32540408661
influenza, genome 948	13385	1.0	1.0	2.08442286141	2.08442286141
influenza, genome 948 (rc)	13385	1.0	1.0	2.08442286141	2.08442286141
influenza, genome 949	13417	1.0	1.0	2.59372437952	2.59372437952
influenza, genome 949 (rc)	13417	1.0	1.0	2.59372437952	2.59372437952
